x	y	tooltip	group
-73.575641776139	45.5289373809756	Chaussée désignée	920
-73.5770429967733	45.5295813313261	Chaussée désignée	920
-73.5775250469388	45.5298028368069	Chaussée désignée	920
-73.5563195839231	45.524394014956	Piste cyclable en site propre	921
-73.5567074892998	45.524572188585	Piste cyclable en site propre	921
-73.5568332892999	45.5246138825516	Piste cyclable en site propre	921
-73.5565729998686	45.5143851680632	Piste cyclable sur rue	922
-73.5555559770625	45.5155096771946	Piste cyclable sur rue	922
-73.5555559770625	45.5155096771946	Piste cyclable sur rue	923
-73.5551687283543	45.5159360707156	Piste cyclable sur rue	923
-73.5551687283543	45.5159360707156	Piste cyclable sur rue	924
-73.5547400186734	45.5163995598876	Piste cyclable sur rue	924
-73.5547400186734	45.5163995598876	Piste cyclable sur rue	925
-73.5543275363447	45.5168377516873	Piste cyclable sur rue	925
-73.5543275363447	45.5168377516873	Piste cyclable sur rue	926
-73.5538123850069	45.5172317138573	Piste cyclable sur rue	926
-73.5538123850069	45.5172317138573	Piste cyclable sur rue	927
-73.5532782134356	45.5176161433592	Piste cyclable sur rue	927
-73.5532782134356	45.5176161433592	Piste cyclable sur rue	928
-73.5527997162894	45.5180454509738	Piste cyclable sur rue	928
-73.5527997162894	45.5180454509738	Piste cyclable sur rue	929
-73.5522027558702	45.5187069021435	Piste cyclable sur rue	929
-73.5522027558702	45.5187069021435	Piste cyclable sur rue	930
-73.5516524860215	45.5192943548532	Piste cyclable sur rue	930
-73.5516524860215	45.5192943548532	Piste cyclable sur rue	931
-73.5510298448773	45.5199584210552	Piste cyclable sur rue	931
-73.5510298448773	45.5199584210552	Piste cyclable sur rue	932
-73.5504128913134	45.52062311127	Piste cyclable sur rue	932
-73.5739578164078	45.5266152346861	Bande cyclable	933
-73.5757540443166	45.5274553085334	Bande cyclable	933
-73.5573280503899	45.5135581175109	Piste cyclable sur rue	934
-73.5569905947576	45.5139222173675	Piste cyclable sur rue	934
-73.5569905947576	45.5139222173675	Piste cyclable sur rue	935
-73.5565729998686	45.5143851680632	Piste cyclable sur rue	935
-73.5757540443166	45.5274553085334	Bande cyclable	936
-73.5762002566377	45.5276639745654	Bande cyclable	936
-73.6109963	45.53188965	Chaussée désignée	937
-73.6109963	45.53188965	Chaussée désignée	937
-73.6109963	45.53188965	Chaussée désignée	938
-73.6109963	45.53188965	Chaussée désignée	938
-73.6109963	45.53188965	Chaussée désignée	938
-73.6109963	45.53188965	Chaussée désignée	939
-73.6109963	45.53188965	Chaussée désignée	939
-73.6109963	45.53188965	Chaussée désignée	939
-73.6109963	45.53188965	Chaussée désignée	940
-73.6109963	45.53188965	Chaussée désignée	940
-73.6109963	45.53188965	Chaussée désignée	940
-73.6109963	45.53188965	Chaussée désignée	941
-73.6109963	45.53188965	Chaussée désignée	941
-73.6109963	45.53188965	Chaussée désignée	942
-73.6109963	45.53188965	Chaussée désignée	942
-73.6109963	45.53188965	Chaussée désignée	943
-73.6109963	45.53188965	Chaussée désignée	943
-73.6109963	45.53188965	Chaussée désignée	944
-73.6109963	45.53188965	Chaussée désignée	944
-73.6109963	45.53188965	Chaussée désignée	945
-73.6109963	45.53188965	Chaussée désignée	945
-73.6109963	45.53188965	Chaussée désignée	946
-73.6109963	45.53188965	Chaussée désignée	946
-73.6109963	45.53188965	Chaussée désignée	947
-73.6109963	45.53188965	Chaussée désignée	947
-73.6109963	45.53188965	Chaussée désignée	948
-73.6109963	45.53188965	Chaussée désignée	948
-73.6109963	45.53188965	Chaussée désignée	949
-73.6109963	45.53188965	Chaussée désignée	949
-73.6109963	45.53188965	Bande cyclable	950
-73.5516680567692	45.53188965	Bande cyclable	954
-73.5515085370962	45.53188965	Bande cyclable	954
-73.5511169394451	45.53188965	Bande cyclable	954
-73.5511169394451	45.53188965	Bande cyclable	955
-73.5506648731578	45.53188965	Bande cyclable	955
-73.5506648731578	45.53188965	Bande cyclable	956
-73.5501974801879	45.53188965	Bande cyclable	956
-73.5501974801879	45.53188965	Bande cyclable	957
-73.5486183007785	45.53188965	Bande cyclable	957
-73.5486183007785	45.53188965	Bande cyclable	958
-73.5481421006173	45.53188965	Bande cyclable	958
-73.5481421006173	45.53188965	Bande cyclable	959
-73.5476403750594	45.53188965	Bande cyclable	959
-73.5476403750594	45.53188965	Bande cyclable	960
-73.5471861213784	45.53188965	Bande cyclable	960
-73.5471861213784	45.53188965	Bande cyclable	961
-73.5753075141838	45.53188965	Chaussée désignée	962
-73.5750724351416	45.53188965	Chaussée désignée	962
-73.5750488110606	45.53188965	Chaussée désignée	962
-73.574782090075	45.53188965	Chaussée désignée	962
-73.5758764979451	45.53188965	Chaussée désignée	963
-73.5755728657525	45.53188965	Chaussée désignée	963
-73.5753075141838	45.53188965	Chaussée désignée	963
-73.574782090075	45.53188965	Chaussée désignée	964
-73.5744955260314	45.53188965	Chaussée désignée	964
-73.574227100336	45.53188965	Chaussée désignée	964
-73.5769135191899	45.53188965	Chaussée désignée	965
-73.5764391389305	45.53188965	Chaussée désignée	965
-73.5775250469388	45.5298028368069	Chaussée désignée	966
-73.5779458211517	45.5300016140945	Chaussée désignée	966
-73.5785260051693	45.5287223322083	Bande cyclable	967
-73.5789115900334	45.5289065513424	Bande cyclable	967
-73.5819670107467	45.5303126035096	Bande cyclable	968
-73.5817141779531	45.5305878019691	Bande cyclable	968
-73.5814582850732	45.5308664217648	Bande cyclable	968
-73.5779458211517	45.5300016140945	Chaussée désignée	969
-73.5805551346776	45.5312073239381	Chaussée désignée	969
-73.5809069121236	45.5313649222911	Chaussée désignée	969
-73.5809627761815	45.5313648827112	Chaussée désignée	969
-73.5789115900334	45.5289065513424	Bande cyclable	970
-73.5819670107467	45.5303126035096	Bande cyclable	970
-73.5859421569532	45.5310790283862	Bande cyclable	971
-73.5852583892918	45.5318533867012	Bande cyclable	971
-73.5852583892918	45.5318533867012	Bande cyclable	972
-73.5847595044838	45.53188965	Bande cyclable	972
-73.5858508293494	45.53188965	Bande cyclable	973
-73.5853912739323	45.53188965	Bande cyclable	973
-73.6047515460988	45.5294300538212	Bande cyclable	974
-73.604490299836	45.5297188093225	Bande cyclable	974
-73.6042445163127	45.5299762325798	Bande cyclable	974
-73.6042445163127	45.5299762325798	Bande cyclable	975
-73.6037869077882	45.5304702584982	Bande cyclable	975
-73.6037869077882	45.5304702584982	Bande cyclable	976
-73.6033431765951	45.5309922576472	Bande cyclable	976
-73.6033431765951	45.5309922576472	Bande cyclable	977
-73.6029195309006	45.5314144351582	Bande cyclable	977
-73.6029195309006	45.5314144351582	Bande cyclable	978
-73.6025906798584	45.5318194274895	Bande cyclable	978
-73.6025906798584	45.5318194274895	Bande cyclable	979
-73.6022715197158	45.53188965	Bande cyclable	979
-73.6018836515153	45.53188965	Bande cyclable	979
-73.6018836515153	45.53188965	Bande cyclable	980
-73.6014901775943	45.53188965	Bande cyclable	980
-73.6011931048457	45.53188965	Bande cyclable	980
-73.6011931048457	45.53188965	Bande cyclable	981
-73.6008892311766	45.53188965	Bande cyclable	981
-73.6005758677153	45.53188965	Bande cyclable	981
-73.6005758677153	45.53188965	Bande cyclable	982
-73.6002523822067	45.53188965	Bande cyclable	982
-73.5999382733646	45.53188965	Bande cyclable	982
-73.5999382733646	45.53188965	Bande cyclable	983
-73.599663267129	45.53188965	Bande cyclable	983
-73.599398799199	45.53188965	Bande cyclable	983
-73.599398799199	45.53188965	Bande cyclable	984
-73.5990780365254	45.53188965	Bande cyclable	984
-73.6109963	45.5066399719934	Bande cyclable	985
-73.6109963	45.504078342155	Bande cyclable	985
-73.6109963	45.504078342155	Bande cyclable	986
-73.6109963	45.5021723389143	Bande cyclable	986
-73.6109963	45.5020678297941	Bande cyclable	986
-73.6109963	45.49812735	Bande cyclable	987
-73.6109963	45.49812735	Bande cyclable	987
-73.6109963	45.49812735	Bande cyclable	987
-73.6109963	45.5020678297941	Bande cyclable	988
-73.6109963	45.5019544957338	Bande cyclable	988
-73.6109963	45.4996875001163	Bande cyclable	988
-73.6109963	45.49812735	Bande cyclable	989
-73.6109963	45.49812735	Bande cyclable	989
-73.6109963	45.49812735	Bande cyclable	990
-73.6109963	45.49812735	Bande cyclable	990
-73.6109963	45.4996875001163	Bande cyclable	991
-73.6109963	45.49812735	Bande cyclable	991
-73.6109963	45.49812735	Bande cyclable	992
-73.6109963	45.49812735	Bande cyclable	992
-73.6109963	45.49812735	Bande cyclable	993
-73.6109963	45.49812735	Bande cyclable	993
-73.6109963	45.49812735	Bande cyclable	994
-73.6109963	45.49812735	Bande cyclable	994
-73.6015580731258	45.4985339928647	Sentier polyvalent	995
-73.6020210041614	45.4981389606599	Sentier polyvalent	995
-73.6045052479529	45.49812735	Sentier polyvalent	995
-73.6047031868034	45.49812735	Sentier polyvalent	995
-73.6048786633665	45.49812735	Sentier polyvalent	995
-73.6048786633665	45.49812735	Sentier polyvalent	996
-73.6051629692582	45.49812735	Sentier polyvalent	996
-73.6057042416987	45.49812735	Sentier polyvalent	996
-73.6015580731258	45.4985339928647	Sentier polyvalent	997
-73.6016452769093	45.4983140621818	Sentier polyvalent	997
-73.6016870693103	45.4981957741831	Sentier polyvalent	997
-73.6016868533876	45.49812735	Sentier polyvalent	997
-73.6016099653148	45.49812735	Sentier polyvalent	997
-73.6015018594865	45.49812735	Sentier polyvalent	997
-73.6053528747545	45.5288322199924	Bande cyclable	998
-73.6047515460988	45.5294300538212	Bande cyclable	998
-73.6033005029596	45.5278137583782	Piste cyclable sur rue	999
-73.6037492517202	45.5280240244345	Piste cyclable sur rue	999
-73.6043418440581	45.5283576271399	Piste cyclable sur rue	1000
-73.6053528747545	45.5288322199924	Piste cyclable sur rue	1000
-73.6037492517202	45.5280240244345	Piste cyclable sur rue	1001
-73.6038471153789	45.5281254471312	Piste cyclable sur rue	1001
-73.6043418440581	45.5283576271399	Piste cyclable sur rue	1001
-73.5413817	45.506398750333	Piste cyclable au niveau du trottoir	1002
-73.5413817	45.507178666368	Piste cyclable au niveau du trottoir	1002
-73.5413817	45.505596709609	Piste cyclable au niveau du trottoir	1003
-73.5413817	45.5060848414736	Piste cyclable au niveau du trottoir	1003
-73.5413817	45.506398750333	Piste cyclable au niveau du trottoir	1003
-73.5413817	45.5047505913579	Piste cyclable au niveau du trottoir	1004
-73.5413817	45.505596709609	Piste cyclable au niveau du trottoir	1004
-73.5413817	45.5047262294731	Piste cyclable au niveau du trottoir	1005
-73.5413817	45.5047505913579	Piste cyclable au niveau du trottoir	1005
-73.5413817	45.5046141878471	Piste cyclable au niveau du trottoir	1006
-73.5413817	45.5040772791816	Piste cyclable au niveau du trottoir	1006
-73.5413817	45.5047262294731	Piste cyclable au niveau du trottoir	1007
-73.5413817	45.504924119518	Piste cyclable au niveau du trottoir	1007
-73.5413817	45.5054114390454	Piste cyclable au niveau du trottoir	1007
-73.5413817	45.5055264277974	Piste cyclable au niveau du trottoir	1007
-73.5413817	45.5055264277974	Piste cyclable au niveau du trottoir	1008
-73.5413817	45.5055687010963	Piste cyclable au niveau du trottoir	1008
-73.5413817	45.505596709609	Piste cyclable au niveau du trottoir	1008
-73.5413817	45.5040772791816	Piste cyclable au niveau du trottoir	1009
-73.5413817	45.5037531235042	Piste cyclable au niveau du trottoir	1009
-73.5413817	45.5037531235042	Piste cyclable au niveau du trottoir	1010
-73.5413817	45.50352170309	Piste cyclable au niveau du trottoir	1010
-73.5413817	45.5035154638259	Piste cyclable au niveau du trottoir	1010
-73.5413817	45.5129667793815	Sentier polyvalent	1011
-73.5413817	45.5129770160371	Sentier polyvalent	1011
-73.5413817	45.5130249445249	Sentier polyvalent	1012
-73.5413817	45.5129280842056	Sentier polyvalent	1012
-73.5413817	45.5128803523477	Sentier polyvalent	1012
-73.5413817	45.5128911237349	Sentier polyvalent	1012
-73.5413817	45.5129667793815	Sentier polyvalent	1012
-73.6085211080007	45.49812735	Piste cyclable sur rue	1013
-73.6088557019527	45.49812735	Piste cyclable sur rue	1013
-73.6070125238162	45.49812735	Piste cyclable sur rue	1014
-73.6077712045036	45.49812735	Piste cyclable sur rue	1014
-73.6088557019527	45.49812735	Piste cyclable sur rue	1015
-73.6091350774321	45.49812735	Piste cyclable sur rue	1015
-73.6095609420813	45.49812735	Piste cyclable sur rue	1015
-73.6077712045036	45.49812735	Piste cyclable sur rue	1016
-73.6079630018899	45.49812735	Piste cyclable sur rue	1016
-73.6079630018899	45.49812735	Piste cyclable sur rue	1017
-73.6085211080007	45.49812735	Piste cyclable sur rue	1017
-73.6109963	45.49812735	Bande cyclable	1018
-73.6109963	45.49812735	Bande cyclable	1018
-73.6109963	45.49812735	Bande cyclable	1018
-73.6109963	45.49812735	Bande cyclable	1019
-73.6109963	45.49812735	Bande cyclable	1019
-73.6109963	45.49812735	Bande cyclable	1020
-73.6109963	45.49812735	Bande cyclable	1020
-73.6109963	45.49812735	Bande cyclable	1020
-73.6109963	45.49812735	Bande cyclable	1021
-73.6109963	45.49812735	Bande cyclable	1021
-73.6109963	45.49812735	Bande cyclable	1022
-73.6109963	45.49812735	Bande cyclable	1022
-73.6109963	45.49812735	Bande cyclable	1023
-73.6109963	45.49812735	Bande cyclable	1023
-73.6109963	45.49812735	Bande cyclable	1024
-73.6109963	45.49812735	Bande cyclable	1024
-73.6109963	45.49812735	Bande cyclable	1024
-73.6095609420813	45.49812735	Piste cyclable sur rue	1025
-73.6099780442411	45.49812735	Piste cyclable sur rue	1025
-73.61043665905	45.49812735	Piste cyclable sur rue	1025
-73.61043665905	45.49812735	Piste cyclable sur rue	1027
-73.6108679904431	45.49812735	Piste cyclable sur rue	1027
-73.6109963	45.49812735	Piste cyclable sur rue	1027
-73.6109963	45.49812735	Bande cyclable	1028
-73.6109963	45.49812735	Bande cyclable	1029
-73.6109963	45.49812735	Bande cyclable	1029
-73.5853721093786	45.49812735	Chaussée désignée	1033
-73.586362847094	45.49812735	Chaussée désignée	1033
-73.586362847094	45.49812735	Chaussée désignée	1034
-73.586587395283	45.49812735	Chaussée désignée	1034
-73.586587395283	45.49812735	Chaussée désignée	1035
-73.5870220078327	45.49812735	Chaussée désignée	1035
-73.5896492262239	45.49812735	Bande cyclable	1036
-73.5905089139156	45.49812735	Bande cyclable	1036
-73.5905089139156	45.49812735	Bande cyclable	1037
-73.590725344303	45.49812735	Bande cyclable	1037
-73.590725344303	45.49812735	Bande cyclable	1038
-73.5909762956474	45.49812735	Bande cyclable	1038
-73.5909762956474	45.49812735	Bande cyclable	1039
-73.5924417980947	45.49812735	Bande cyclable	1039
-73.5927086955699	45.49812735	Bande cyclable	1039
-73.5887631647916	45.49812735	Bande cyclable	1040
-73.589211104306	45.49812735	Bande cyclable	1040
-73.5896492262239	45.49812735	Bande cyclable	1040
-73.5878834530481	45.49812735	Chaussée désignée	1041
-73.5883211364324	45.49812735	Chaussée désignée	1041
-73.5887631647916	45.49812735	Chaussée désignée	1041
-73.5870220078327	45.49812735	Chaussée désignée	1042
-73.5874499899578	45.49812735	Chaussée désignée	1042
-73.5878834530481	45.49812735	Chaussée désignée	1042
-73.5927086955699	45.49812735	Bande cyclable	1043
-73.5935272417009	45.49812735	Bande cyclable	1043
-73.5935272417009	45.49812735	Bande cyclable	1044
-73.5938699526188	45.49812735	Bande cyclable	1044
-73.5956865394475	45.49812735	Bande cyclable	1045
-73.596674817238	45.49812735	Bande cyclable	1045
-73.5970198183874	45.49812735	Bande cyclable	1045
-73.5973338797441	45.49812735	Bande cyclable	1045
-73.5973869888726	45.49812735	Bande cyclable	1045
-73.5973101675842	45.49812735	Bande cyclable	1045
-73.5973101675842	45.49812735	Bande cyclable	1046
-73.597296467842	45.49812735	Bande cyclable	1046
-73.5972700294971	45.49812735	Bande cyclable	1046
-73.5972912253713	45.49812735	Bande cyclable	1046
-73.5973316892122	45.49812735	Bande cyclable	1046
-73.5973848108803	45.49812735	Bande cyclable	1046
-73.5974693671635	45.49812735	Bande cyclable	1046
-73.5976048745968	45.49812735	Bande cyclable	1046
-73.5980683426097	45.49812735	Bande cyclable	1046
-73.5938699526188	45.49812735	Bande cyclable	1047
-73.5940544117671	45.49812735	Bande cyclable	1047
-73.5940544117671	45.49812735	Bande cyclable	1048
-73.5951518269038	45.49812735	Bande cyclable	1048
-73.5953698716014	45.49812735	Bande cyclable	1048
-73.6109963	45.5172419163473	Chaussée désignée	1049
-73.6109963	45.5175151831189	Chaussée désignée	1049
-73.6109963	45.5167637449365	Chaussée désignée	1050
-73.6109963	45.5175151831189	Chaussée désignée	1050
-73.6109963	45.5161553694057	Bande cyclable	1051
-73.6109963	45.516215229068	Bande cyclable	1051
-73.6109963	45.5163553727922	Bande cyclable	1051
-73.6109963	45.5166772024731	Bande cyclable	1051
-73.6109963	45.5161197822987	Bande cyclable	1052
-73.6109963	45.5161553694057	Bande cyclable	1052
-73.6109963	45.5168580580416	Chaussée désignée	1053
-73.6109963	45.5172419163473	Chaussée désignée	1053
-73.6109963	45.5166772024731	Chaussée désignée	1054
-73.6109963	45.5167637449365	Chaussée désignée	1054
-73.6109963	45.5167482870411	Bande cyclable	1055
-73.6109963	45.5165233743335	Bande cyclable	1055
-73.6109963	45.5164625800209	Bande cyclable	1055
-73.6109963	45.5167482870411	Chaussée désignée	1056
-73.6109963	45.5168580580416	Chaussée désignée	1056
-73.6109963	45.5159508721142	Bande cyclable	1057
-73.6109963	45.5162791191697	Bande cyclable	1057
-73.6109963	45.5164625800209	Bande cyclable	1057
-73.6109963	45.518311552811	Chaussée désignée	1058
-73.6109963	45.5179944081779	Chaussée désignée	1058
-73.6109963	45.5179944081779	Chaussée désignée	1059
-73.6109963	45.5175834352563	Chaussée désignée	1059
-73.6109963	45.5186375332405	Chaussée désignée	1060
-73.6109963	45.5184927111227	Chaussée désignée	1060
-73.6109963	45.5184927111227	Chaussée désignée	1061
-73.6109963	45.518311552811	Chaussée désignée	1061
-73.6109963	45.5189172682979	Chaussée désignée	1062
-73.6109963	45.5186375332405	Chaussée désignée	1062
-73.6109963	45.5193022549886	Chaussée désignée	1063
-73.6109963	45.5189172682979	Chaussée désignée	1063
-73.6109963	45.5171568433971	Chaussée désignée	1064
-73.6109963	45.5167482870411	Chaussée désignée	1064
-73.6109963	45.5175834352563	Chaussée désignée	1065
-73.6109963	45.5171568433971	Chaussée désignée	1065
-73.6109963	45.5196995495927	Chaussée désignée	1066
-73.6109963	45.5193022549886	Chaussée désignée	1066
-73.6109963	45.5200785759637	Chaussée désignée	1067
-73.6109963	45.5196995495927	Chaussée désignée	1067
-73.6109963	45.5196874969661	Bande cyclable	1069
-73.6109963	45.5198205559578	Bande cyclable	1069
-73.6109963	45.5198205559578	Bande cyclable	1070
-73.6109963	45.5198093492228	Bande cyclable	1070
-73.6109963	45.5198389870229	Bande cyclable	1070
-73.6109963	45.5196874969661	Bande cyclable	1071
-73.6109963	45.5197192799757	Bande cyclable	1071
-73.6109963	45.5197735602002	Bande cyclable	1071
-73.6109963	45.5197602416917	Bande cyclable	1071
-73.6109963	45.5196750075367	Bande cyclable	1071
-73.5462237516864	45.5262580642559	Chaussée désignée	1075
-73.5481344015418	45.5271734899241	Chaussée désignée	1075
-73.5481344015418	45.5271734899241	Bande cyclable	1076
-73.5486082901613	45.5273924212451	Bande cyclable	1076
-73.5495649518002	45.5278342338116	Bande cyclable	1076
-73.5459016848064	45.5261198754775	Chaussée désignée	1077
-73.5462237516864	45.5262580642559	Chaussée désignée	1077
-73.5632785540689	45.530006180848	Bande cyclable	1078
-73.5634051825987	45.5300182596457	Bande cyclable	1078
-73.5638378493694	45.5302240116152	Bande cyclable	1078
-73.5646776230073	45.5306233762285	Bande cyclable	1078
-73.5654684874837	45.5309994545851	Bande cyclable	1078
-73.5658533048718	45.5311824581757	Bande cyclable	1078
-73.5679541826036	45.53188965	Bande cyclable	1079
-73.5707480142268	45.53188965	Bande cyclable	1079
-73.5707480142268	45.53188965	Bande cyclable	1080
-73.5711402654984	45.53188965	Bande cyclable	1080
-73.5712261762036	45.53188965	Bande cyclable	1080
-73.572595801971	45.53188965	Bande cyclable	1080
-73.5730069812435	45.53188965	Bande cyclable	1080
-73.5734561943641	45.53188965	Bande cyclable	1081
-73.5754294843362	45.53188965	Bande cyclable	1081
-73.5764391389305	45.53188965	Bande cyclable	1081
-73.5730069812435	45.53188965	Bande cyclable	1082
-73.5734561943641	45.53188965	Bande cyclable	1082
-73.5756831354723	45.528202294084	Piste cyclable sur rue	1083
-73.5776293505645	45.5290906547594	Piste cyclable sur rue	1083
-73.5780158746225	45.5292670468852	Piste cyclable sur rue	1083
-73.5488881978798	45.5224859928621	Piste cyclable sur rue	1084
-73.5481450435781	45.5233091114795	Piste cyclable sur rue	1084
-73.5478765480726	45.5235753326463	Piste cyclable sur rue	1084
-73.5492477023322	45.522103099534	Piste cyclable sur rue	1085
-73.5488881978798	45.5224859928621	Piste cyclable sur rue	1085
-73.5500575600313	45.5110466848709	Piste cyclable sur rue	1086
-73.5502613428715	45.5110942015238	Piste cyclable sur rue	1086
-73.5478765480726	45.5235753326463	Piste cyclable sur rue	1088
-73.5478325506786	45.5236142279622	Piste cyclable sur rue	1088
-73.5477911801473	45.5236379133365	Piste cyclable sur rue	1088
-73.6109963	45.53188965	Piste cyclable sur rue	1089
-73.6109963	45.53188965	Piste cyclable sur rue	1089
-73.6109963	45.53188965	Piste cyclable sur rue	1090
-73.6109963	45.53188965	Piste cyclable sur rue	1090
-73.6109963	45.53188965	Piste cyclable sur rue	1091
-73.6109963	45.53188965	Piste cyclable sur rue	1091
-73.6109963	45.53188965	Piste cyclable sur rue	1091
-73.6109963	45.53188965	Piste cyclable sur rue	1092
-73.6109963	45.53188965	Piste cyclable sur rue	1092
-73.6109963	45.53188965	Bande cyclable	1093
-73.6109963	45.53188965	Bande cyclable	1093
-73.6109963	45.53188965	Bande cyclable	1094
-73.6109963	45.53188965	Bande cyclable	1095
-73.6109963	45.53188965	Bande cyclable	1095
-73.6109963	45.53188965	Bande cyclable	1096
-73.6109963	45.53188965	Bande cyclable	1096
-73.6109963	45.53188965	Bande cyclable	1096
-73.6109963	45.53188965	Bande cyclable	1096
-73.6109963	45.53188965	Bande cyclable	1097
-73.6109963	45.53188965	Bande cyclable	1097
-73.6109963	45.53188965	Bande cyclable	1098
-73.6109963	45.53188965	Bande cyclable	1098
-73.6109963	45.53188965	Bande cyclable	1098
-73.6109963	45.53188965	Bande cyclable	1098
-73.6109963	45.53188965	Piste cyclable en site propre	1099
-73.6109963	45.53188965	Piste cyclable en site propre	1099
-73.6109963	45.53188965	Piste cyclable en site propre	1099
-73.6109963	45.53188965	Bande cyclable	1100
-73.6109963	45.53188965	Bande cyclable	1100
-73.6109963	45.53188965	Bande cyclable	1100
-73.6109963	45.53188965	Bande cyclable	1101
-73.6109963	45.53188965	Bande cyclable	1101
-73.6109963	45.53188965	Bande cyclable	1101
-73.6109963	45.53188965	Bande cyclable	1101
-73.6109963	45.53188965	Bande cyclable	1102
-73.6109963	45.53188965	Bande cyclable	1102
-73.6109963	45.53188965	Bande cyclable	1103
-73.6109963	45.53188965	Bande cyclable	1103
-73.6109963	45.53188965	Bande cyclable	1103
-73.6109963	45.53188965	Bande cyclable	1104
-73.6109963	45.53188965	Bande cyclable	1104
-73.5551216102936	45.53188965	Chaussée désignée	1105
-73.555640113924	45.53188965	Chaussée désignée	1105
-73.5574814878809	45.53188965	Chaussée désignée	1105
-73.5579681034534	45.53188965	Chaussée désignée	1105
-73.5479316703092	45.53188965	Chaussée désignée	1106
-73.5484580613004	45.53188965	Chaussée désignée	1106
-73.5504520918284	45.53188965	Chaussée désignée	1106
-73.550943844486	45.53188965	Chaussée désignée	1106
-73.550943844486	45.53188965	Chaussée désignée	1107
-73.5515147387762	45.53188965	Chaussée désignée	1107
-73.5539426892962	45.53188965	Chaussée désignée	1107
-73.5544537944647	45.53188965	Chaussée désignée	1107
-73.5551216102936	45.53188965	Chaussée désignée	1107
-73.5711698581417	45.53188965	Chaussée désignée	1108
-73.5716732521921	45.53188965	Chaussée désignée	1108
-73.5725309060927	45.53188965	Chaussée désignée	1108
-73.5736036585586	45.53188965	Chaussée désignée	1108
-73.5740625718432	45.53188965	Chaussée désignée	1108
-73.5740625718432	45.53188965	Chaussée désignée	1109
-73.5745117596651	45.53188965	Chaussée désignée	1109
-73.5767621710917	45.53188965	Chaussée désignée	1109
-73.5769926902048	45.53188965	Chaussée désignée	1109
-73.5773558576805	45.53188965	Chaussée désignée	1109
-73.5774327192015	45.53188965	Chaussée désignée	1109
-73.5909892390833	45.53188965	Chaussée désignée	1110
-73.5833346440254	45.53188965	Chaussée désignée	1111
-73.5839355646768	45.53188965	Chaussée désignée	1111
-73.5866907339733	45.53188965	Chaussée désignée	1111
-73.5871474944163	45.53188965	Chaussée désignée	1111
-73.5871474944163	45.53188965	Chaussée désignée	1112
-73.587731419769	45.53188965	Chaussée désignée	1112
-73.5897671339556	45.53188965	Chaussée désignée	1112
-73.5909892390833	45.53188965	Chaussée désignée	1112
-73.5797147099885	45.53188965	Chaussée désignée	1113
-73.5794834738733	45.53188965	Chaussée désignée	1113
-73.5792189536684	45.53188965	Chaussée désignée	1113
-73.5786844654485	45.53188965	Chaussée désignée	1113
-73.5786844654485	45.53188965	Chaussée désignée	1114
-73.5784446229681	45.53188965	Chaussée désignée	1114
-73.5784446229681	45.53188965	Chaussée désignée	1115
-73.5782479385526	45.53188965	Chaussée désignée	1115
-73.5775341427356	45.53188965	Bande cyclable	1116
-73.5772948060775	45.53188965	Bande cyclable	1116
-73.5782702044758	45.53188965	Bande cyclable	1117
-73.5777124553215	45.53188965	Bande cyclable	1117
-73.5775341427356	45.53188965	Bande cyclable	1117
-73.5817489673019	45.53188965	Bande cyclable	1118
-73.5816253339519	45.53188965	Bande cyclable	1118
-73.5815788134002	45.53188965	Bande cyclable	1118
-73.5815788134002	45.53188965	Bande cyclable	1119
-73.5814369279087	45.53188965	Bande cyclable	1119
-73.5811098569886	45.53188965	Bande cyclable	1119
-73.5817489673019	45.53188965	Bande cyclable	1120
-73.5815336918984	45.53188965	Bande cyclable	1120
-73.5813855788412	45.53188965	Bande cyclable	1120
-73.5812572858894	45.53188965	Bande cyclable	1120
-73.5809914944808	45.53188965	Bande cyclable	1120
-73.5823307873209	45.53188965	Bande cyclable	1121
-73.5817489673019	45.53188965	Bande cyclable	1121
-73.5809914944808	45.53188965	Bande cyclable	1122
-73.5807614153844	45.53188965	Bande cyclable	1122
-73.5796503782153	45.53188965	Bande cyclable	1122
-73.5798736093831	45.53188965	Bande cyclable	1123
-73.5794547268439	45.53188965	Bande cyclable	1123
-73.5782702044758	45.53188965	Bande cyclable	1123
-73.5811098569886	45.53188965	Bande cyclable	1124
-73.5810206018656	45.53188965	Bande cyclable	1124
-73.5808361065575	45.53188965	Bande cyclable	1124
-73.5798736093831	45.53188965	Bande cyclable	1124
-73.5797147099885	45.53188965	Chaussée désignée	1125
-73.5795599409596	45.53188965	Chaussée désignée	1125
-73.5795599409596	45.53188965	Chaussée désignée	1126
-73.5790618980972	45.53188965	Chaussée désignée	1126
-73.5790618980972	45.53188965	Chaussée désignée	1127
-73.5788347283144	45.53188965	Chaussée désignée	1127
-73.5828221198092	45.53188965	Bande cyclable	1128
-73.5823307873209	45.53188965	Bande cyclable	1128
-73.5780158746225	45.5292670468852	Piste cyclable sur rue	1129
-73.5783938586368	45.52945127294	Piste cyclable sur rue	1129
-73.5783938586368	45.52945127294	Piste cyclable sur rue	1130
-73.5814582850732	45.5308664217648	Piste cyclable sur rue	1130
-73.5832809369865	45.53188965	Bande cyclable	1131
-73.5826680092722	45.53188965	Bande cyclable	1131
-73.5826680092722	45.53188965	Bande cyclable	1132
-73.5820421666777	45.53188965	Bande cyclable	1132
