fill	x	y	key	tooltip	showSelectedlegendfill	showSelected1	PANEL
#FEE0D2	10	8	2014-09-10 8	  1 people slightly injured at 1145 CH THERESE CASGRAIN /  2014-09-10 17:33	people slightly injured	septembre 2014	1
#FEE0D2	10	9	2014-09-10 9	  1 people slightly injured at  LARUE / BLANCARDIN 2014-09-10 16:47	people slightly injured	septembre 2014	1
#FEE0D2	10	10	2014-09-10 10	  1 people slightly injured at  MICHELET / BRASSARD 2014-09-10 17:30	people slightly injured	septembre 2014	1
#FEE0D2	10	11	2014-09-10 11	  1 people slightly injured at  ST PIERRE / CORMIER 2014-09-10 17:00	people slightly injured	septembre 2014	1
#FEE0D2	10	12	2014-09-10 12	  1 people slightly injured at 349 ST JACQUES / DE L EGLISE 2014-09-10 12:59	people slightly injured	septembre 2014	1
#FEE0D2	11	1	2014-09-11 1	  1 people slightly injured at  LAURIER E / DROLET 2014-09-11 23:06	people slightly injured	septembre 2014	1
#FEE0D2	11	2	2014-09-11 2	  1 people slightly injured at  ST DENIS / ROY 2014-09-11 8:55	people slightly injured	septembre 2014	1
#FEE0D2	11	3	2014-09-11 3	  1 people slightly injured at  RACHEL / ST MICHEL 2014-09-11 13:50	people slightly injured	septembre 2014	1
#FEE0D2	11	4	2014-09-11 4	  1 people slightly injured at 232 BD CURE LABELLE /  2014-09-11 16:47	people slightly injured	septembre 2014	1
#FB6A4A	11	5	2014-09-11 5	 1 person severely injured, 0 people slightly injured at   / STAT BANQUE NATIONALE 2014-09-11 17:22	people severely injured	septembre 2014	1
#FEE0D2	12	1	2014-09-12 1	  1 people slightly injured at   / GD BD ET FIELDING 2014-09-12 15:35	people slightly injured	septembre 2014	1
#FEE0D2	12	2	2014-09-12 2	  1 people slightly injured at  FAILLON E / HENRI JULIEN 2014-09-12 8:00	people slightly injured	septembre 2014	1
#FEE0D2	12	3	2014-09-12 3	  1 people slightly injured at  DES CARRIERES / BOYER 2014-09-12 13:15	people slightly injured	septembre 2014	1
#FEE0D2	12	4	2014-09-12 4	  1 people slightly injured at  ST URBAIN / VILLENEUVE 2014-09-12 17:30	people slightly injured	septembre 2014	1
#FEE0D2	12	5	2014-09-12 5	  1 people slightly injured at 141 MT ROYAL / DE BULLION 2014-09-12 0:30	people slightly injured	septembre 2014	1
#FEE0D2	12	6	2014-09-12 6	  1 people slightly injured at   / CHERRIER ET PARC LAFONTAINE 2014-09-12 16:25	people slightly injured	septembre 2014	1
#FEE0D2	12	7	2014-09-12 7	  1 people slightly injured at  URGEL CHARBONNEAU / ST JEAN BAPTISTE 2014-09-12 6:30	people slightly injured	septembre 2014	1
#FEE0D2	12	8	2014-09-12 8	  1 people slightly injured at  ST MAURICE / JOSEPH CARON 2014-09-12 7:49	people slightly injured	septembre 2014	1
#FEE0D2	12	9	2014-09-12 9	  1 people slightly injured at  CH STE MARIE / BD MASCOUCHE 2014-09-12 19:30	people slightly injured	septembre 2014	1
#FEE0D2	12	10	2014-09-12 10	  1 people slightly injured at  ST PAUL / N-D 2014-09-12 16:57	people slightly injured	septembre 2014	1
#FEE0D2	12	11	2014-09-12 11	  1 people slightly injured at  PAPINEAU / ST MARC 2014-09-12 1:12	people slightly injured	septembre 2014	1
#FEE0D2	12	12	2014-09-12 12	  1 people slightly injured at 2662 COTE ST CHARLES ST LAZARE / ULTRAMAR 2014-09-12 13:16	people slightly injured	septembre 2014	1
#FEE0D2	12	13	2014-09-12 13	  1 people slightly injured at  AV BETHANY / GRACE 2014-09-12 15:38	people slightly injured	septembre 2014	1
#FEE0D2	13	1	2014-09-13 1	  1 people slightly injured at   / ST PAUL ET LAVERDIERE 2014-09-13 13:20	people slightly injured	septembre 2014	1
#FEE0D2	13	2	2014-09-13 2	  1 people slightly injured at  3E AV / 4E RUE 2014-09-13 21:21	people slightly injured	septembre 2014	1
#FB6A4A	13	3	2014-09-13 3	 1 person severely injured, 0 people slightly injured at  MAISONNEUVE / CRESCENT 2014-09-13 17:50	people severely injured	septembre 2014	1
#FB6A4A	13	4	2014-09-13 4	 1 person severely injured, 0 people slightly injured at  CH DES PATRIOTES / MGR PHANEUF 2014-09-13 17:05	people severely injured	septembre 2014	1
#FEE0D2	14	1	2014-09-14 1	  1 people slightly injured at  AYLWIN / ROUEN 2014-09-14 4:00	people slightly injured	septembre 2014	1
#FEE0D2	14	2	2014-09-14 2	  1 people slightly injured at  ST JEAN BAPTISTE / PRINCE ALBERT 2014-09-14 15:30	people slightly injured	septembre 2014	1
#FEE0D2	14	3	2014-09-14 3	  1 people slightly injured at  BD ST JOSEPH / DES FORGES 2014-09-14 15:42	people slightly injured	septembre 2014	1
#FEE0D2	14	4	2014-09-14 4	  1 people slightly injured at 1301 RG HAUT ST JOSEPH / POTEAU HYDRO NO E5G7M 2014-09-14 12:20	people slightly injured	septembre 2014	1
#FEE0D2	15	1	2014-09-15 1	  1 people slightly injured at  CAVENDISH / SOMERLED 2014-09-15 6:20	people slightly injured	septembre 2014	1
#FEE0D2	15	2	2014-09-15 2	  1 people slightly injured at  MCGILL COLLEGE / STE CATHERINE 2014-09-15 15:25	people slightly injured	septembre 2014	1
#FEE0D2	15	3	2014-09-15 3	  1 people slightly injured at  8E AV / N-D E 2014-09-15 13:15	people slightly injured	septembre 2014	1
#FEE0D2	15	4	2014-09-15 4	  1 people slightly injured at  BD DES ALLUMETTIERES / CHAMPLAIN 2014-09-15 16:33	people slightly injured	septembre 2014	1
#FEE0D2	15	5	2014-09-15 5	  1 people slightly injured at  RENE GAULTIER / JULES PHANEUF 2014-09-15 16:16	people slightly injured	septembre 2014	1
#FEE0D2	15	6	2014-09-15 6	  1 people slightly injured at 4635 1RE AV / STAT SERV IRVING 2014-09-15 15:40	people slightly injured	septembre 2014	1
#FEE0D2	15	7	2014-09-15 7	  1 people slightly injured at  SOUMANDE / HUBERT 2014-09-15 17:00	people slightly injured	septembre 2014	1
#FEE0D2	15	8	2014-09-15 8	  1 people slightly injured at  BD DU TRAVERSIER / ACC STIE A 20 E 2014-09-15 6:45	people slightly injured	septembre 2014	1
#FEE0D2	16	1	2014-09-16 1	  1 people slightly injured at 366 COTE STE CATHERINE /  2014-09-16 20:00	people slightly injured	septembre 2014	1
#FEE0D2	16	2	2014-09-16 2	  1 people slightly injured at  CHRISTOPHE COLOMB / MISTRAL 2014-09-16 17:45	people slightly injured	septembre 2014	1
#FEE0D2	16	3	2014-09-16 3	  1 people slightly injured at 560 FRIDOLIN /  2014-09-16 11:44	people slightly injured	septembre 2014	1
#FEE0D2	16	4	2014-09-16 4	  1 people slightly injured at  MTEE PAIEMENT / BD LA VERENDRYE O 2014-09-16 10:55	people slightly injured	septembre 2014	1
#FEE0D2	16	5	2014-09-16 5	  1 people slightly injured at  BD DE LUCERNE / VICTOR BEAUDRY 2014-09-16 18:50	people slightly injured	septembre 2014	1
#FEE0D2	16	6	2014-09-16 6	  1 people slightly injured at 380 BD DE LA CITE DES JEUNES / FACE AU 2014-09-16 20:07	people slightly injured	septembre 2014	1
#FEE0D2	16	7	2014-09-16 7	  1 people slightly injured at 0 BELANGER / ST GEORGES 2014-09-16 	people slightly injured	septembre 2014	1
#FEE0D2	16	8	2014-09-16 8	  1 people slightly injured at 150 BROCK / EN FACE 2014-09-16 17:30	people slightly injured	septembre 2014	1
#FEE0D2	16	9	2014-09-16 9	  1 people slightly injured at 588 MONTCALM STAT /  2014-09-16 13:30	people slightly injured	septembre 2014	1
#FEE0D2	16	10	2014-09-16 10	  1 people slightly injured at 1001 EMILE BOUCHARD / STAT 2014-09-16 17:52	people slightly injured	septembre 2014	1
#FEE0D2	16	11	2014-09-16 11	  1 people slightly injured at  OUIMET / LECLERC 2014-09-16 17:45	people slightly injured	septembre 2014	1
#FB6A4A	16	12	2014-09-16 12	 1 person severely injured, 0 people slightly injured at  BD LAURIER / CHANOINE MOREL 2014-09-16 16:06	people severely injured	septembre 2014	1
#FEE0D2	17	1	2014-09-17 1	  1 people slightly injured at   / ST JOSEPH ET IBERVILLE 2014-09-17 16:40	people slightly injured	septembre 2014	1
#FEE0D2	17	2	2014-09-17 2	  1 people slightly injured at 1200 ROYALE / RADISSON 2014-09-17 14:18	people slightly injured	septembre 2014	1
#FEE0D2	17	3	2014-09-17 3	  1 people slightly injured at  BOIVIN / LAVAL N 2014-09-17 20:29	people slightly injured	septembre 2014	1
#FEE0D2	18	1	2014-09-18 1	  1 people slightly injured at 4500 DU PARC / MONT ROYAL 2014-09-18 22:35	people slightly injured	septembre 2014	1
#FEE0D2	18	2	2014-09-18 2	  1 people slightly injured at 2360 CH STE FOY / FACE AU 2014-09-18 12:22	people slightly injured	septembre 2014	1
#FEE0D2	18	3	2014-09-18 3	  1 people slightly injured at 6 PICHE / GAGNE 2014-09-18 23:00	people slightly injured	septembre 2014	1
#FEE0D2	19	1	2014-09-19 1	  1 people slightly injured at  TECUMSEH / ROGER PILON 2014-09-19 13:34	people slightly injured	septembre 2014	1
#FEE0D2	19	2	2014-09-19 2	  1 people slightly injured at  SHERBROOKE / UNION 2014-09-19 0:30	people slightly injured	septembre 2014	1
#FEE0D2	19	3	2014-09-19 3	  1 people slightly injured at  RENE LEVESQUE / CRESCENT 2014-09-19 12:10	people slightly injured	septembre 2014	1
#FEE0D2	19	4	2014-09-19 4	  1 people slightly injured at  SHERBROOKE / CLARK 2014-09-19 17:26	people slightly injured	septembre 2014	1
#FEE0D2	19	5	2014-09-19 5	  1 people slightly injured at 1321 ONTARIO /  2014-09-19 11:35	people slightly injured	septembre 2014	1
#FEE0D2	19	6	2014-09-19 6	  1 people slightly injured at  DE ROUEN / DESJARDINS 2014-09-19 8:30	people slightly injured	septembre 2014	1
#FEE0D2	19	7	2014-09-19 7	  1 people slightly injured at  RACHEL / CHARLEMAGNE 2014-09-19 18:40	people slightly injured	septembre 2014	1
#FEE0D2	19	8	2014-09-19 8	  1 people slightly injured at  SHERBROOKE / ASSOMPTION 2014-09-19 10:00	people slightly injured	septembre 2014	1
#FEE0D2	19	9	2014-09-19 9	  1 people slightly injured at  SHERBROOKE / DES GROSEILLIERS 2014-09-19 16:55	people slightly injured	septembre 2014	1
#FEE0D2	19	10	2014-09-19 10	  1 people slightly injured at  CONCORDE E / BERRI 2014-09-19 17:38	people slightly injured	septembre 2014	1
#FEE0D2	19	11	2014-09-19 11	  1 people slightly injured at  BD MALONEY E / ACHBAR 2014-09-19 15:16	people slightly injured	septembre 2014	1
#FEE0D2	19	12	2014-09-19 12	  1 people slightly injured at  MAISONNEUVE / JACQUES CARTIER O 2014-09-19 7:27	people slightly injured	septembre 2014	1
#FEE0D2	19	13	2014-09-19 13	  1 people slightly injured at 5305 BD MARIE VICTORIN / GUERIN 2014-09-19 14:38	people slightly injured	septembre 2014	1
#FEE0D2	19	14	2014-09-19 14	  1 people slightly injured at  BD LABELLE / 37E AV O 2014-09-19 20:43	people slightly injured	septembre 2014	1
#FEE0D2	19	15	2014-09-19 15	  1 people slightly injured at  WATT / BLAISE PASCAL 2014-09-19 17:00	people slightly injured	septembre 2014	1
#FEE0D2	19	16	2014-09-19 16	  1 people slightly injured at  3E AV O / 55E RUE O 2014-09-19 21:49	people slightly injured	septembre 2014	1
#FEE0D2	19	17	2014-09-19 17	  1 people slightly injured at   / BD PERROT 2014-09-19 6:30	people slightly injured	septembre 2014	1
#FEE0D2	19	18	2014-09-19 18	  1 people slightly injured at  CATHEDRALE / ST PAUL 2014-09-19 1:30	people slightly injured	septembre 2014	1
#FEE0D2	20	1	2014-09-20 1	  1 people slightly injured at  OXFORD / UPPER LACHINE 2014-09-20 20:15	people slightly injured	septembre 2014	1
#FEE0D2	20	2	2014-09-20 2	  1 people slightly injured at 1685 BELANGER OPP /  2014-09-20 17:30	people slightly injured	septembre 2014	1
#FEE0D2	20	3	2014-09-20 3	  1 people slightly injured at 910 BD MALONEY E / STAT 2014-09-20 11:37	people slightly injured	septembre 2014	1
#FEE0D2	20	4	2014-09-20 4	  1 people slightly injured at  GREGOIRE / ST LOUIS 2014-09-20 9:35	people slightly injured	septembre 2014	1
#FEE0D2	20	5	2014-09-20 5	  1 people slightly injured at  FER A CHEVAL / NOBEL 2014-09-20 23:30	people slightly injured	septembre 2014	1
#FEE0D2	21	1	2014-09-21 1	  1 people slightly injured at  ONTARIO / PLESSIS 2014-09-21 3:45	people slightly injured	septembre 2014	1
#FEE0D2	21	2	2014-09-21 2	  1 people slightly injured at  JEAN TALON / CANORA 2014-09-21 23:21	people slightly injured	septembre 2014	1
#FEE0D2	22	1	2014-09-22 1	  1 people slightly injured at  VEZINA / COOLBROOK 2014-09-22 8:05	people slightly injured	septembre 2014	1
#FEE0D2	22	2	2014-09-22 2	  1 people slightly injured at  ST HUBERT / MARCEL CADIEUX 2014-09-22 13:00	people slightly injured	septembre 2014	1
#FEE0D2	22	3	2014-09-22 3	  1 people slightly injured at 760 BELANGER /  2014-09-22 17:25	people slightly injured	septembre 2014	1
#FEE0D2	23	1	2014-09-23 1	  1 people slightly injured at  HOTEL DE VILLE / ONTARIO 2014-09-23 17:39	people slightly injured	septembre 2014	1
#FEE0D2	23	2	2014-09-23 2	  1 people slightly injured at 358 BEAUBIEN E FACE / DROLET 2014-09-23 22:00	people slightly injured	septembre 2014	1
#FEE0D2	23	3	2014-09-23 3	  1 people slightly injured at 252 DENISON E / DE L IRIS 2014-09-23 17:01	people slightly injured	septembre 2014	1
#FEE0D2	23	4	2014-09-23 4	  1 people slightly injured at  ST CHARLES / LAFAYETTE 2014-09-23 18:15	people slightly injured	septembre 2014	1
#FEE0D2	23	5	2014-09-23 5	  1 people slightly injured at  MONTARVILLE / RG DES VINGT CINQ 2014-09-23 18:30	people slightly injured	septembre 2014	1
#FEE0D2	23	6	2014-09-23 6	  1 people slightly injured at  BD SEMINAIRE N / MAISONNEUVE 2014-09-23 16:02	people slightly injured	septembre 2014	1
#FEE0D2	23	7	2014-09-23 7	  1 people slightly injured at 590 VAUDREUIL / STE FOY 2014-09-23 18:19	people slightly injured	septembre 2014	1
#FEE0D2	23	8	2014-09-23 8	  1 people slightly injured at 203 RG ST JACQUES /  2014-09-23 18:33	people slightly injured	septembre 2014	1
#FEE0D2	23	9	2014-09-23 9	  1 people slightly injured at  9E RUE / 3E AV 2014-09-23 12:10	people slightly injured	septembre 2014	1
#FB6A4A	23	10	2014-09-23 10	 1 person severely injured, 0 people slightly injured at  WELLINGTON / STE MADELEINE 2014-09-23 17:10	people severely injured	septembre 2014	1
#FEE0D2	24	1	2014-09-24 1	  1 people slightly injured at  ST PIERRE / N-D 2014-09-24 18:00	people slightly injured	septembre 2014	1
#FEE0D2	24	2	2014-09-24 2	  1 people slightly injured at  COTE STE CATHERINE / BELOEIL 2014-09-24 15:45	people slightly injured	septembre 2014	1
#FEE0D2	24	3	2014-09-24 3	  1 people slightly injured at  CH DE LA COTE STE CATHERINE / MCEACHRAN 2014-09-24 15:58	people slightly injured	septembre 2014	1
#FEE0D2	24	4	2014-09-24 4	  1 people slightly injured at  RACHEL / DE BULLION 2014-09-24 20:40	people slightly injured	septembre 2014	1
#FEE0D2	24	5	2014-09-24 5	  1 people slightly injured at 1000 PLAN BOUCHARD /  2014-09-24 11:45	people slightly injured	septembre 2014	1
#FEE0D2	24	6	2014-09-24 6	  1 people slightly injured at 850 DE LA SALETTE /  2014-09-24 15:50	people slightly injured	septembre 2014	1
#FEE0D2	24	7	2014-09-24 7	  1 people slightly injured at  JB ROLLAND / DU GD HERON 2014-09-24 14:30	people slightly injured	septembre 2014	1
#FEE0D2	24	8	2014-09-24 8	  1 people slightly injured at  CH ST LOUIS / VAUTELET 2014-09-24 17:30	people slightly injured	septembre 2014	1
#FEE0D2	24	9	2014-09-24 9	  1 people slightly injured at  BD LEMIRE / ST NICOLAS 2014-09-24 7:55	people slightly injured	septembre 2014	1
#FEE0D2	24	10	2014-09-24 10	  1 people slightly injured at  3E AV / BD PERROT 2014-09-24 6:23	people slightly injured	septembre 2014	1
#FB6A4A	24	11	2014-09-24 11	 1 person severely injured, 0 people slightly injured at   / ENTR HENRI BOURASSA 2014-09-24 15:32	people severely injured	septembre 2014	1
#FEE0D2	25	1	2014-09-25 1	  1 people slightly injured at  SHERBROOKE / CITY COUNCILLORS 2014-09-25 15:45	people slightly injured	septembre 2014	1
#FEE0D2	25	2	2014-09-25 2	  1 people slightly injured at  CHRISTOPHE COLOMB / GOUIN E 2014-09-25 8:10	people slightly injured	septembre 2014	1
#FEE0D2	25	3	2014-09-25 3	  1 people slightly injured at   / BELLECHASSE ET HENRI JULIEN 2014-09-25 15:15	people slightly injured	septembre 2014	1
#FEE0D2	25	4	2014-09-25 4	  1 people slightly injured at  ROSEMONT / L ASSOMPTION 2014-09-25 8:00	people slightly injured	septembre 2014	1
#FEE0D2	25	5	2014-09-25 5	  1 people slightly injured at   / DE L ANSE 2014-09-25 7:05	people slightly injured	septembre 2014	1
#FEE0D2	25	6	2014-09-25 6	  1 people slightly injured at  BD ST JEAN / ST JEAN ET ST MICHEL 2014-09-25 17:06	people slightly injured	septembre 2014	1
#FEE0D2	25	7	2014-09-25 7	  1 people slightly injured at   / COTE ST LOUIS O 2014-09-25 7:50	people slightly injured	septembre 2014	1
#FEE0D2	25	8	2014-09-25 8	  1 people slightly injured at  25E AV / BD ADOLPHE CHAPLEAU 2014-09-25 16:37	people slightly injured	septembre 2014	1
#FEE0D2	25	9	2014-09-25 9	  1 people slightly injured at  4E AV / PEUPLIERS E 2014-09-25 22:30	people slightly injured	septembre 2014	1
#FEE0D2	25	10	2014-09-25 10	  1 people slightly injured at 636 CH LAROCQUE /  2014-09-25 17:21	people slightly injured	septembre 2014	1
#FEE0D2	25	11	2014-09-25 11	  1 people slightly injured at 538 NICOLAS /  2014-09-25 22:30	people slightly injured	septembre 2014	1
#FEE0D2	25	12	2014-09-25 12	  1 people slightly injured at 226 2E RUE E /  2014-09-25 14:15	people slightly injured	septembre 2014	1
#FB6A4A	25	13	2014-09-25 13	 1 person severely injured, 0 people slightly injured at  BD ST JOSEPH / ST FREDERIC 2014-09-25 14:00	people severely injured	septembre 2014	1
#FEE0D2	26	1	2014-09-26 1	  1 people slightly injured at 11130 MEIGHEN / GOUIN 2014-09-26 18:01	people slightly injured	septembre 2014	1
#FEE0D2	26	2	2014-09-26 2	  1 people slightly injured at  VICTORIA ET MARIE ANNE /  2014-09-26 18:15	people slightly injured	septembre 2014	1
#FEE0D2	26	3	2014-09-26 3	  1 people slightly injured at 1055 STE CROIX /  2014-09-26 16:40	people slightly injured	septembre 2014	1
#FEE0D2	26	4	2014-09-26 4	  1 people slightly injured at  N-D / ST JOSEPH 2014-09-26 12:52	people slightly injured	septembre 2014	1
#FEE0D2	26	5	2014-09-26 5	  1 people slightly injured at  ONTARIO / MONTCALM 2014-09-26 12:25	people slightly injured	septembre 2014	1
